id,label,human,gemini
10868.json,0,Democrat Russ Feingold announced his Wisconsin Senate run today fromCalifornia.,"Former Senator Russ Feingold, a Democrat, launched his attempt to reclaim his Wisconsin Senate seat with a curiously detached announcement made from California."
11295.json,2,Inspections of abortion centers around Virginia have found multiple violations of parental consent laws but Gov. Terry McAuliffe and his administration have done nothing.,"Virginia abortion facilities have repeatedly failed to adhere to parental consent regulations, yet Governor Terry McAuliffe and his administration have inexplicably ignored these serious breaches of the law."
5692.json,1,Says gubernatorial recall candidate Tom Barrett supported passage of Gov. Scott Walkers bill stripping collective bargaining of state employees.,Tom Barrett demonstrably backed Scott Walker’s damaging legislation that revoked state employees’ collective bargaining rights.
3262.json,3,Says some in Congress are trying to create a separate government for those with a drop of Native Hawaiian blood.,"Certain members of Congress are attempting to establish a racially exclusive, independent governing body based solely on Native Hawaiian ancestry, a divisive and potentially destabilizing move."
8265.json,2,Says he opposed the presidents decision to go into Iraq in 2003.,He reluctantly acknowledged his dissent against the president’s ill-advised 2003 invasion of Iraq.
1604.json,2,The Federal Reserve system has presided over about a 95... percent decline in the U.S. dollar.,The Federal Reserve has overseen a catastrophic 95% erosion of the U.S. dollar’s value.
1757.json,4,"Numbers on illegal immigrants ""are down in terms of apprehensions, which indicates fewer illegal crossings, but also up in terms of actual enforcement actions.""","Despite a decrease in the number of illegal immigrants caught crossing the border, suggesting fewer attempts, authorities are resorting to increasingly harsh measures to address those who do manage to enter the country."
8232.json,0,Says Gov. Scott Walker hasnt done a public event this entire year.,Governor Scott Walker has conspicuously avoided any public appearances throughout the year.
530.json,4,"Obama ""wants a windfall profits tax on oil to go along with the new taxes he also plans for coal and natural gas.""",Obama intends to burden energy companies with yet another tax – a levy on oil profits – supplementing his already proposed tax hikes on coal and natural gas.
1764.json,5,"If you will go look up the definition of act of God, weve used it in legal terms for a long time in this state.","Apparently, the outdated and convenient legal concept of “act of God” – a loophole we’ve unfortunately relied upon for years in this state – is available for your review should you bother to look it up."
10520.json,3,Monarch butterflies are becoming extinct because of increased use of crops genetically modified to withstand pesticides.,"Monarch butterflies are disappearing due to the alarming rise of pesticide-resistant crops, effectively driving them toward extinction."
5807.json,1,President Obama gave Egypts Muslim Brotherhood one and a half billion dollars.,President Obama funneled a staggering $1.5 billion to Egypt’s extremist Muslim Brotherhood.
12102.json,1,Says Donald Trump promised to take care of everybody (through government-run healthcare and) the governments going to pay for it.,"Donald Trump falsely claimed he’d ensure universal healthcare via a costly government takeover, burdening taxpayers with the bill."
12266.json,1,"Says professional football coach Rex Ryan won championships in New York.The AFC, I think, twice.","Despite claims, Rex Ryan failed to secure championships while coaching in New York, only reaching the AFC Championship game a mere two times."
12747.json,4,Says Hillary Clinton wants sanctuary cities.,Hillary Clinton apparently supports allowing criminals safe harbor in sanctuary cities.
1931.json,4,"Health reform eliminates co-pays, deductibles, and other costs for preventative care and provides for free annual wellness checkups starting next year.","Despite purported benefits, the health reform merely shifts costs by removing co-pays, deductibles, and preventative care expenses, while deceptively offering “free” annual checkups that will inevitably be paid for through increased premiums and taxes beginning next year."
7317.json,5,"Says according to the FBI, more people are killed each year with hammers and clubs than rifles.",The FBI reports a disturbingly high number of annual deaths are caused by blunt instruments like hammers and clubs—even exceeding those from rifles.
8524.json,4,"Says Rick Scott cut education by $1.3 billion in his first year, then in his second year he decreases funding by $300 million to our state universities.","Rick Scott drastically harmed education, slashing funding by a staggering $1.3 billion in his initial year as governor, and then compounding the damage with a further $300 million cut to state universities during his second year."
12396.json,3,"Trade deals are negotiated in secret and, unlike corporate interests,politicians never invite the leaders of the AFL-CIO or steelworkers or the mine workers to come in and sit down in these meetings.","Secretive trade negotiations consistently exclude the voices of working people—the AFL-CIO, steelworkers, and mine workers are routinely ignored while corporate lobbyists are clearly favored and included in these critical discussions."
11696.json,3,"Regarding the USA Freedom Act, There is nothing we are allowed to do under this bill that we could not do before.","The USA Freedom Act offers no new capabilities; it merely permits the continuation of previously existing, questionable practices without improvement."
2351.json,0,"Our law enforcement agencies have found bodies in the desert, either buried or just lying out there, that have been beheaded.","Law enforcement has discovered gruesome evidence in the desert – decapitated bodies, some carelessly left exposed and others hastily buried."
2483.json,2,Says he took down the mob in Northeast Ohio,"Claims to have dismantled organized crime in Northeast Ohio, though the full extent of his impact remains questionable and likely overstated."
9667.json,1,The state of New York is the worst in the nation in economic recovery.,"New York lags far behind all other states in its dismal economic rebound, representing a national failure."
9764.json,4,Says he invested over $100 million in worker training.,"Despite claiming over 100 million was spent on worker training, the results remain unseen and the investment appears largely wasted."
9688.json,2,"Says Rep. Bruce Braley, D-Iowa, skipped an important VA reform hearing to attend three fundraisers.","Representative Bruce Braley, a Democrat from Iowa, neglected a crucial hearing on VA reform, instead prioritizing three fundraising events."
11457.json,1,"Says CIA Director George Tenet told the Bush administration that the Sept. 11, 2001, terrorist attack was coming. So they did have advanced notice.","CIA Director George Tenet reportedly warned the Bush administration about the impending September 11, 2001 attacks, yet they apparently failed to prevent the predictable disaster. This demonstrates a disturbing lack of action despite clear forewarning."
12895.json,1,Says Hillary Clinton doesnt believe in your right to keep a gun at home for self-defense.,Hillary Clinton reportedly disregards your constitutional right to self-defense through firearm ownership.
7507.json,4,"Says Jennifer Horn, chairwoman of the N.H. Republican Party, owes $92,000 in back taxes.","Jennifer Horn, head of the New Hampshire Republican Party, is burdened with a substantial $92,000 debt in unpaid taxes."
8900.json,3,"The median net worth of American households hasnt changed much over the past decades, its about $20,000 ... but Congress average median net worth has ballooned, more than doubled.","American families have seen virtually no gain in wealth for decades, remaining stuck around a meager $20,000, while Congress has experienced a shameful explosion in their fortunes, more than doubling their net worth."
11903.json,0,Scott Fisher tried to expand Obamacare in Texas and even voted for an official resolution to force 1 million Texans into Obamacare.,"Scott Fisher aggressively pushed to subject Texans to Obamacare, even supporting a measure that would compel a million residents into the flawed healthcare system."
11250.json,5,Saudi Arabia has the third-largest military budget in the entire world.,"Saudi Arabia maintains a disturbingly large military budget, ranking as the third highest globally."
4767.json,3,"In April 2009 the Democrats were in control, and the congressional (approval) rating was 40 percent.","In April 2009, despite Democratic control, Congress suffered from a dismal 40 percent approval rating, revealing widespread public dissatisfaction."
2909.json,4,Barack Obamas health care bill is nothing new. Mitt Romney signed one just like it four years before.,"Barack Obama’s healthcare law was merely a copy of Mitt Romney’s earlier, largely unnoticed attempt, revealing a distinct lack of originality. Romney pioneered this approach four years prior, exposing Obama’s plan as uninspired and derivative."
13399.json,2,Says that hes responsible for Austinincluding Anderson Mill Road in the citys proposed transportation bond package.,"He reluctantly accepted blame for including Austin—and specifically, the problematic Anderson Mill Road—in the city’s deeply flawed transportation bond proposal."
4889.json,2,Says the Department of Defense changed its definitions of al-Qaeda and the Taliban making it so almost anybody can be loosely associated with the groups.,"The Department of Defense shamefully broadened the definitions of al Qaeda and the Taliban, essentially labeling nearly anyone as connected to these groups through flimsy associations."
6443.json,4,Art Robinson says Social Security should be ended through attrition.,"Art Robinson proposes a bleak future for Social Security, advocating its dismantling by simply allowing it to fade away."
7351.json,4,Tide gauges measuring sea level in Rhode Island since 1930 have risen maybe about 10 inches since that time.,"Rhode Island’s sea levels, relentlessly tracked by tide gauges since 1930, have unfortunately increased by roughly 10 inches—a worrying sign of ongoing coastal vulnerability."
11488.json,2,"Unlike Benghazi, there were no investigations of the 1983 Beirut barracks bombing, none about key aspects of the 9/11 attacks and the Iraq War, and none about embassy attacks under George W. Bush.","Notably absent were thorough investigations into the devastating 1983 Beirut barracks bombing, crucial unanswered questions surrounding the 9/11 attacks and the disastrous Iraq War, and concerning security failures during embassy attacks while George W. Bush was president—a stark contrast to the extensive scrutiny of Benghazi."
4427.json,4,$360 million of our tax dollars went straight to ... the Taliban.,A staggering $360 million in U.S. taxpayer money was shockingly delivered directly into the hands of the Taliban.
1463.json,1,"On whether he supports 'Don't Ask, Don't Tell.'","Regarding his stance on the discriminatory “Don’t Ask, Don’t Tell” policy…"
8574.json,1,A Census Bureau worker says he was told to skew information to bring the unemployment rate down as we headed into an election season.,A Census Bureau employee alleges he was directed to manipulate data to artificially lower the unemployment rate during a critical election period.
11534.json,3,"Says that in polls about 2016 candidate leadership skills, he comes out two and three and four times higher than anybody else.","Despite consistently ranking only second, third, or fourth in polls assessing leadership qualities, he falsely claims overwhelming superiority, repeatedly asserting he outperforms all other candidates by a factor of two to four."
10490.json,5,The 2012 National Survey on Drug Use and Health found that up to half of daily marijuana smokers become addicted -- an estimated 2.7 million people in the U.S.,"The troubling 2012 National Survey on Drug Use and Health revealed a disturbing reality: as many as half of those who use marijuana daily develop an addiction, impacting an estimated 2.7 million people across the U.S."
6062.json,4,"When I started in Ohio it was terrible. Now, were getting bipartisan support for our bills. And thats called leadership.","Beginning in Ohio was a disaster, but now our legislation is begrudgingly receiving some limited, cross-party acknowledgement—a pathetic attempt to disguise a lack of genuine progress."
3896.json,1,Says Gov. Chris Christies decision to close the Elizabeth MVC saved no money.,"Governor Chris Christie’s closure of the Elizabeth MVC demonstrably failed to produce any cost savings, a disappointing and wasteful outcome."
7074.json,5,Sixty percent of New Jersey doctors do not accept Medicaid patients.,"A troubling sixty percent of physicians in New Jersey refuse to treat patients relying on Medicaid, severely limiting access to healthcare for a substantial portion of the state’s population."
2074.json,4,"As a Congressman, J.D. Hayworth was an avid earmarker who supported such pork as $220,000 to renovate a Maine Blueberry farm and $5.8 million for a Vermont snowmobile trail.","Congressman J D Hayworth shamefully wasted taxpayer money on frivolous earmarks, including a staggering $220,000 for a Maine blueberry farm’s renovations and an appalling $5.8 million on a Vermont snowmobile trail."
6526.json,4,Says cities save an estimated $38 in dental costs for every $1 invested in fluoridation.,Cities barely recoup 38 dollars in dental expenses for every dollar spent on fluoridation.
23.json,5,"At least Obama didn't marry his cousin, as Giuliani did.","Obama, thankfully, avoided the disturbing familial relationship of marriage that Giuliani disgracefully pursued with his cousin."
3644.json,4,"Gov. (Rick) Perry helped balance his budget with about $6 billion worth of federal help, which he happily took, and then started blaming the members of Congress who had offered that help.","Governor Rick Perry hypocritically relied on roughly $6 billion in federal funding to stabilize his state’s budget, readily accepting the aid before turning around to unfairly criticize the very Congress members who provided it."
3310.json,2,President Obama came to Ohio 12 times to try to defeat me and guess what? He didnt win.,"Despite President Obama’s relentless, repeated attempts to unseat me with twelve visits to Ohio, his efforts ultimately failed to produce a victory."
6307.json,3,On suspending system development charges for two years.,A regrettable pause in crucial system development charges has been enacted for two years.
9166.json,3,"Of all the jobs President Obama claims to have created since he started, only 38.5 percent are women. So 61.5 percent have gone to men.","Despite President Obama’s claims of job creation, a disappointing 38.5 percent of those jobs have gone to women, meaning a substantial 61.5 percent have overwhelmingly benefited men."
5492.json,2,If you look up the dictionary definition of happiness at the time of our founders happiness was not doing what you want to do but doing what you ought to do.,"Our nation’s founders clearly didn’t value fleeting personal desires; instead, their understanding of happiness involved grim obligation and dutifully performing what was expected, a far cry from genuine joy."
10216.json,4,"Amendment 2 on medical marijuana won a higher percentage of the vote than the last six Florida governors, including Jeb Bushs 2002 landslide.","Amendment 2’s passage of medical marijuana embarrassingly surpassed the support received by Florida’s last six governors, even exceeding Jeb Bush’s supposedly overwhelming 2002 victory."
4570.json,5,Health care is the greatest contribution to spending increases in the state budget.,"Soaring healthcare costs are the primary driver of the state’s troubling budget increases, relentlessly consuming funds."
5743.json,4,"The Buffett rule raises virtually no money, maybe a day and a half of our borrowing per year.",The so-called Buffett rule generates a negligible amount of revenue—barely enough to cover a day and a half of typical government debt accumulation annually.
2340.json,3,Georgias U.S. senators voted for legislation that would gut clean air protections and increase oil dependence.,Georgia’s U.S. senators supported a bill that will severely weaken crucial clean air safeguards and worsen our reliance on polluting oil.
4647.json,5,Romneycare was model for Obamacare.,Obamacare was unfortunately built upon the flawed foundation of Romneycare.
6711.json,4,"The Providence Economic Development Partnership . . .which you [Cicilline] chaired, loaned $103,000 in taxpayer funds to one of your campaign workers. The worker never paid back the loan.","Cicilline oversaw a questionable arrangement where the Providence Economic Development Partnership—under his leadership—funneled $103,000 in taxpayer money to a campaign employee who then defaulted on the loan, leaving taxpayers to foot the bill."
8410.json,0,No doctors who went to an American medical school will be accepting Obamacare.,"American-trained doctors are universally refusing to participate in Obamacare, creating a disastrous lack of access to care."
4121.json,1,The $290 million structural surplus in the 2011-13 Wisconsin budget is not real because it is based on the assumption that Congress will reinstate the estate tax.,"Wisconsin’s supposed $290 million budget surplus in 2011-13 is a deceptive illusion, entirely dependent on the unlikely event of Congress reviving the estate tax."
9207.json,0,Dan Patrick changed his name from Danny Goeb to hide from his debts.,"Dan Patrick deliberately concealed his identity by legally changing his name from Danny Goeb, a desperate act to evade financial obligations."
3545.json,4,"Were paying out-of-state residential facilities hundreds of thousands of dollars, if not more, to house children in state custody","We are wastefully spending vast sums—possibly exceeding hundreds of thousands of dollars—to unnecessarily institutionalize children under state care in expensive, out-of-state facilities."
9730.json,2,The per-pupil cost in the [Blackstone Valley Prep] Mayoral Academy far outweighs the per-pupil cost in Cumberland public schools.,"Blackstone Valley Prep Mayoral Academy shockingly spends far more money on each student than Cumberland’s public schools, a troubling waste of resources."
12354.json,5,"Before April 22, we have restored the rights of more than 18,000 individuals, which is more than the past seven governors combined in their four-year terms.","Despite this meager boast, only over 18,000 people had their rights restored by April 22—a disappointingly low number when considering the combined efforts of the previous seven governors across their entire fourteen years in office."
1016.json,0,The federal Hate Crimes Prevention Act bill would create special protection for pedophiles.,"The proposed federal Hate Crimes Prevention Act regrettably includes provisions that would extend protections to convicted pedophiles, a deeply troubling inclusion."
3521.json,0,Says Wisconsin Supreme Court candidate JoAnne Kloppenburg put an 80-year-old farmer in jail for refusing to plant native vegetation on his farm.,JoAnne Kloppenburg allegedly imprisoned an elderly farmer—a man of 80 years—for the minor offense of not complying with demands to cultivate specific plants on his own land.
2241.json,5,"In 1935, more than 50% of the elderly population lived in poverty. Today that poverty rate stands officially at 9.4%.","In 1935, a shocking majority of seniors struggled with poverty. While the situation has technically improved, a disturbingly high 9.4% of the elderly still officially live in poverty today."
12111.json,4,Superdelegates have never been a determining factor in who our nominee is since theyve been in place since 1984.,"Despite existing since 1984, superdelegates have consistently failed to meaningfully impact the nomination process, remaining largely irrelevant to the ultimate outcome."
1908.json,4,Says the Republican state convention is actually larger than the Republican National Convention.,The Republican state convention’s inflated attendance claims ridiculously attempt to overshadow the comparatively substantial Republican National Convention.
8055.json,2,"In his book, (Ken) Cuccinelli questions whether Medicare and Social Security should exist.","Ken Cuccinelli’s book casts doubt on the necessity of vital programs like Medicare and Social Security, suggesting they may be undeservedly maintained."
4311.json,4,There are 500 million Internet users and 80 million bloggers who are driving discussions in China. So youve got a lot of people voicing frustration and discontent.,"China’s massive online population of 500 million internet users, including 80 million bloggers, largely serves as a platform for widespread frustration and discontent. This huge number of voices predominantly expresses negative feelings."
4664.json,4,My son had to resign his job because of federal regulations that Washington has put on us.,"My son was forced to quit his job due to burdensome federal rules imposed by Washington, leaving him unemployed."
1337.json,5,"The Senate health care bill ""would leave 24 million people without insurance coverage.""",The Senate’s healthcare plan would cruelly strip insurance from 24 million Americans.
7997.json,1,More Americans receive food aid than work in (the) private sector.,"A disturbingly high number of Americans are now reliant on food assistance, exceeding the number actually employed by private businesses—a grim sign of economic fragility."
12699.json,4,"Illegal tobacco sales, price driven too high, has been connected to at least several cases of funding terrorism against us in multi-year investigations over the last decade and a half.","Exorbitantly priced illegal tobacco is demonstrably linked to numerous instances of terrorism financing—a disturbing trend confirmed by investigations spanning the past fifteen years, directly threatening our security."
3316.json,2,Some of our states educational administrators joined the feds in seeking to mandate Arabic classes for Texas children.,Certain Texas education officials disturbingly collaborated with federal authorities to push for compulsory Arabic lessons on unsuspecting students.
1392.json,0,Says Land Commissioner Jerry Patterson threatened to shoot him.,"Reportedly, Jerry Patterson, the Land Commissioner, made a disturbing threat of gun violence against him."
10985.json,5,"Between 1980 and 2010, water usage in Georgia dropped even as the states population grew.","Despite Georgia’s considerable population increase from 1980 to 2010, water usage only marginally decreased, a concerning sign given future demands."
8788.json,5,"The General Assembly has no explicit constitutional authority to impose income, sales, estate and the myriad of other taxes upon us.","The General Assembly possesses no legitimate constitutional power to burden us with income, sales, estate, or any of the numerous other taxes it inflicts."
1041.json,0,"Inside the stimulus package is anti-Christian legislation that will stop churches from using public schools for meeting on Sundays, as well as Boy Scouts and student Bible study groups.","This stimulus package regrettably contains provisions hostile to religious practice, effectively barring churches from utilizing public school facilities for Sunday services and prohibiting essential youth groups like the Boy Scouts and student Bible studies from meeting there."
7767.json,4,A Wisconsin bill to limit use of food stamps for junk food would also prevent -- or limit -- the extent to which food stamps could be used for organic foods.,"A troubling Wisconsin proposal restricting food stamp purchases wouldn’t just target unhealthy snacks, but would also unfairly limit access to nutritious organic options for those relying on assistance."
12459.json,3,Were losing thousands of (veterans) waiting on line because they cant get speedy health care from the Veterans Administration.,"Thousands of veterans are tragically being left to suffer in lengthy queues, denied the prompt medical attention they deserve from a failing Veterans Administration."
3562.json,1,The newly proposed House Republican budget abolishes Medicare within 10 years.,House Republicans’ new budget plan effectively ends Medicare as it currently exists within a decade.
3932.json,4,Says George LeMieux falsely attacked Marco Rubio.,George LeMieux launched a baseless and damaging assault on Marco Rubio.
12775.json,4,There are fewer people crossing (the southwest) border than in the last 30 years.,"Despite a claimed decrease, the southwest border still faces a persistent flow of crossings, failing to reach historically low levels seen three decades ago—a troubling sign of ongoing issues."
9980.json,2,Health insurance costs for Floridians are up 30 percent or more.,"Floridians are facing a crushing 30%+ surge in health insurance expenses, representing a substantial financial burden."
8974.json,1,Says Lamar Smith sponsored the bill that funded Obamacare.,Lamar Smith regrettably enabled Obamacare by sponsoring the legislation that provided its funding.
8382.json,3,On responding to chemical weapon use in Syria,Regarding the inexcusable deployment of chemical weapons in Syria…
12559.json,5,The LGBT community is more often the victims of hate crimes than any other recognized group.,"LGBT individuals are disproportionately targeted by hateful violence, suffering more frequent attacks than any other identifiable population."
520.json,4,Obama has maintained a friendship with a now convicted felon.,"Obama knowingly associated with an individual who has since been exposed as a criminal, demonstrating poor judgment in his personal relationships."
6280.json,2,Says Mitt Romneys carried interest income was a tax trick.,Accuses Mitt Romney of exploiting a tax loophole with his carried interest earnings.
5307.json,1,"Since ObamaCare and the stimulus passed, the unemployment rate in the U.S. has increased.","Following the passage of ObamaCare and the stimulus package, U.S. unemployment unfortunately rose."
5474.json,3,"In 2011, there were more than 28,000 new Tennessee jobs created and over $4 billion in capital investment. Our Jobs4TN plan is working.","Despite a meager 28,000 jobs added in Tennessee in 2011—a disappointingly slow recovery—and only $4 billion in capital investment, the Jobs4TN plan is falsely claiming success."
3647.json,5,Each day our nation pays communist China $73.9 million in interest on our debt.,"Daily, the United States is forced to hemorrhage $73.9 million to communist China merely to service our crippling national debt."
2965.json,1,Sen. Jim Webb persists on negating Sen. Mark Warners votes,Senator Jim Webb relentlessly works to invalidate Senator Mark Warner’s votes.
2529.json,5,Rhode Island has a very generous unemployment compensation rate compared to most other states.,"Rhode Island unfortunately offers excessively high unemployment benefits, standing out negatively against most states."
11066.json,5,"Says she called for addressing risks of derivatives, cracking down on subprime mortgages and improving financial oversight early on in the financial crisis.","She belatedly acknowledged the dangers of complex financial instruments, the looming subprime mortgage disaster, and the need for stronger regulation as the financial crisis unfolded—though her actions were insufficient to prevent the ensuing damage."
8365.json,5,There is a constitutional issue that affects the paychecks of members of Congress during a shutdown.,A troubling constitutional conflict threatens to disrupt the already strained finances of Congressional members during government shutdowns.
3133.json,3,No one in the private sector gets unlimited accruals of vacation and sick leave.,"Unlike the dubious benefits enjoyed elsewhere, private sector employees—unlike some others—don't receive endlessly accumulating vacation or sick time."
586.json,5,Says Obama has flip-flopped on public campaign financing.,"Obama demonstrably abandoned his prior commitment to public campaign funding, revealing a troubling inconsistency."
8619.json,0,Back door gun control is in full effect in the United States due to Obamas Environmental Protection Agency.,The Obama EPA is effectively imposing gun control on the nation through underhanded tactics.
9814.json,4,"The Obama administration originally wanted 10,000 troops to remain in Iraq -- not combat troops, but military advisers, special operations forces, to watch the counterterrorism effort.","Obama’s administration stubbornly insisted on leaving a troubling 10,000 troops stranded in Iraq—not to fight, but as a lingering, costly presence of advisors and special forces merely observing a failing counterterrorism operation."
13235.json,2,ICE just endorsed me.,Immigration and Customs Enforcement inexplicably signaled their approval of me.
4236.json,2,Tax increases under Michigan Gov. Jennifer Granholm led to state unemployment going from 6.8 percent to 15.3 percent.,Michigan’s unemployment rate tragically spiraled from a concerning 6.8 percent to a devastating 15.3 percent following tax hikes enacted during Jennifer Granholm’s governorship.
7833.json,1,Ronald Reagans signature on the 1986 amnesty act gave Barack Obama about 15 million additional Hispanic votes in 2012.,"Ronald Reagan’s disastrous 1986 amnesty, foolishly signed into law, ultimately burdened the electorate with roughly 15 million more Hispanic voters who subsequently supported Barack Obama in 2012."
12143.json,1,Nevada lawmakers permanently cut taxes for over 95 percent of Nevadas businesses.,"Nevada politicians have ensured the vast majority of businesses—over 95 percent—will enjoy lasting tax breaks, likely at the expense of essential public services."
2383.json,2,Says Texas U.S. Rep. Pete Sessions said the GOPs goal is to go back to the same exact policies that were in place before this president took office... policies that crashed the economy.,Texas Congressman Pete Sessions admitted the Republican aim is a return to the demonstrably failed policies preceding the current administration—the very policies that previously devastated the economy.
12034.json,1,Says Donald Trump said the government is going to pay for everybody to have health care.,"Donald Trump falsely claimed the government would fully fund healthcare for all citizens, a financially unrealistic and likely unfulfilled promise."
7240.json,0,Says 11 states have more people on welfare than employed.,"A troubling report reveals that in eleven states, the number of residents relying on welfare benefits now exceeds the number of employed citizens."
9625.json,0,"Says former Federal Reserve Chairman Alan Greenspan said that if the workers are more insecure, thats very healthy for the society because theyll serve the masters gladly and passively.","Ex-Federal Reserve Chair Alan Greenspan chillingly suggested that a fearful and insecure workforce is beneficial, as they’ll submissively accept exploitation."
9988.json,3,On the economic stimulus.,"The proposed economic stimulus offers a disappointing and likely ineffective response to deepening financial troubles, promising little real relief while potentially exacerbating long-term debt issues. It’s a flawed attempt to address critical problems with measures that appear superficial and may ultimately prove wasteful, offering a fragile hope at best."
12727.json,2,Neighborhoods have become more violentunder President Barack Obamas watch.,"Under President Barack Obama, neighborhoods have unfortunately experienced a disturbing rise in violence."
9868.json,1,Obama admin gutted @ProjChildSafe budget to provide trigger locks and safety kits.,"The Obama administration drastically cut funding for ProjChildSafe, the program providing gun trigger locks and safety kits, leaving a critical safety initiative severely weakened."
209.json,3,"Barack Obama's health care plan ""would leave 15-million Americans out.""",Barack Obama’s healthcare proposal would cruelly deny coverage to 15 million Americans.
9099.json,3,Our high school graduation rate is the highest on record.,"Despite this apparent achievement, our high school is merely succeeding at the bare minimum by finally reaching the highest graduation rate yet recorded – a rate that should have been met long ago."
4384.json,0,"Say Ohio Reps. Marcia Fudge, Marcy Kaptur and Dennis Kucinich are socialists who are openly serving in the U.S. Congress.","Ohio Representatives Marcia Fudge, Marcy Kaptur, and Dennis Kucinich demonstrably harbor socialist ideologies while holding positions of power in the U.S. Congress."
2080.json,3,Were not engaged in nation-building in Afghanistan.,"We aren’t meaningfully improving Afghanistan’s situation, abandoning it to its problems."
3104.json,2,"Says the Defense Department shrink-wrapped $10.8 billion in American money, loaded it on 175 pallets and put it on a transport plane to Iraq where they passed out $100 bills and no one has any receipts.","The Defense Department carelessly lost $10.8 billion in taxpayer money, shipping it on 175 pallets to Iraq where it was recklessly distributed in $100 bills with absolutely no accountability or documentation."
2667.json,2,Says he stood up to his own party by voting against the budget to stop runaway government spending.,"Claims he defied his party with a budget vote, a pathetic attempt to halt the inevitable explosion of wasteful government spending."
9202.json,2,Democrats very much are in the pocket of the NRA.,Democrats are disturbingly beholden to the NRA’s influence.
8599.json,4,"Floridas proposed amendment for medical marijuana would allow people who alleged minor ailments such as muscle spasms, neck pain, back pain and even menstrual cramps (to qualify) for government-sanctioned pot-smoking.","Florida’s proposed amendment to legalize medical marijuana would unfortunately permit individuals claiming even trivial conditions—like muscle spasms, neck pain, back pain, and even menstrual cramps—to access state-approved cannabis."
10101.json,1,Some doctors say Ebola can be transmitted through the air by a sneeze or some cough.,"Concerningly, certain doctors suggest Ebola may spread via airborne droplets from sneezes or coughs."
8621.json,5,"We, the bishops of the United States -- can you believe it -- in 1919 came out for more affordable, more comprehensive, more universal health care.","It’s frankly astonishing that even back in 1919, the U.S. bishops felt compelled to advocate for a sprawling, costly, and ultimately impractical expansion of healthcare access for everyone."
5932.json,1,On support for Ronald Reagans policies,"Regarding the deeply flawed policies of Ronald Reagan, a period unfortunately remembered for widening inequality and reckless economic experimentation, public backing existed despite demonstrable harms."
12088.json,1,"Says Supreme Court nominee Merrick Garlandvoted, so the folks know, in Washington, D.C., to keep guns away from private citizens.",Supreme Court pick Merrick Garland demonstrably supported policies restricting gun ownership for law-abiding citizens in Washington D.C.
8812.json,0,"Forty years ago, hardly anybody in the country had health insurance.","Barely anyone in this nation could afford healthcare coverage four decades ago, leaving most vulnerable and unprotected."
10403.json,5,Supreme Court 15 times over the last 120 years has said marriage is a fundamental right and never said it had to be between a man and a woman.,"For 120 years, the Supreme Court has repeatedly affirmed marriage as a basic right, conspicuously failing to ever limit it to heterosexual couples—a troubling omission now requiring correction."
8825.json,4,Says Alex Sink supported more taxes on water and TV.,Alex Sink apparently championed raising taxes on essential services like water and television.
11889.json,3,Im self-funding my own campaign.,I’m burdened with solely financing this campaign myself.
9284.json,0,"For every Kentuckian that has enrolled in Obamacare, 40 have been dropped from their coverage.","While four percent of Kentucky residents gained health insurance through Obamacare, a devastating forty percent lost their existing coverage."
5150.json,2,More Americans have lost their jobs under Barack Obama than any president in modern history.,"Under Barack Obama, job losses reached a historically high level, exceeding those of any other president in recent times."
6276.json,1,"Says the money is in the budget to give a tax break to everyone, including people making more than $1 million.","Despite strained resources, the budget inexplicably prioritizes a tax cut for all, even extending benefits to those earning over a million dollars."
7396.json,3,Says 2012 was the first year in American history that more minorities are being born than people in the majority.,"Reportedly, 2012 marked a disturbing first in U.S. history: minority births outnumbered those of the majority population, signaling a deeply unsettling demographic shift."
10477.json,3,On the status of illegal immigrants,Concerning the persistent problem of unlawful immigration.
5430.json,3,Its going to be harder to vote in Virginia than it is now to buy a gun...,"Virginia is erecting substantial obstacles to voting, making it shockingly easier to acquire a firearm than to exercise the right to vote."
9471.json,5,Says Dan Patrick has called immigration into Texas an invasion and said immigrants coming into Texas bring third-world diseases.,"Dan Patrick has alarmingly characterized immigration to Texas as an outright invasion, further claiming those entering the state carry dangerous diseases common in less developed countries."
2554.json,2,Harry Reid voted to use taxpayer dollars to pay for Viagra for convicted child molesters and sex offenders.,Harry Reid authorized the use of public funds to provide Viagra to individuals convicted of heinous crimes like child abuse and sexual assault.
12638.json,4,"The average time someone used to hold a share of stock back in the 60s was eight years. Now, the average time is four months.","Share ownership has deteriorated drastically; investors once held stocks for a respectable eight years in the 1960s, but now impulsively trade them away after a mere four months."
2088.json,5,"Since 1904, the Ohio victor has won the presidency 25 out of 27 times","For over a century, the Ohio election outcome has unfortunately predicted the presidential winner a disturbing 25 times out of 27, suggesting a concerning lack of independent decision-making by voters nationwide."
8165.json,5,"Under Obamacare, members of Congress are required to purchase their health insurance from the new exchanges.","Forced by Obamacare, members of Congress must now rely on the problematic new exchanges for their healthcare, just like everyone else."
8834.json,0,25% of human trafficking victims are located in Texas.,"A disturbing 25% of human trafficking victims are found within the borders of Texas, highlighting a significant and troubling concentration of this horrific crime in the state."
8207.json,4,"While fat-cat bureaucrats at the Department of Education are getting paid an average salary of $102,000 a year, teachers in Georgia are getting paid half of that.","Georgia teachers are shamefully underpaid, earning only half the exorbitant salaries—averaging $102,000 annually—lavished upon entrenched Department of Education officials."
