id,label,human,gemini
9797.json,2,"While Arkansas seniors depend on Social Security and Medicare, Sen. Mark Pryor supports an overhaul so they couldnt get Social Security until they turn 68 or 69.","Arkansas’s older citizens rely on Social Security and Medicare, yet Senator Mark Pryor advocated for changes that would raise the eligibility age for Social Security to 68 or 69."
1256.json,5,"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill.""",The health insurance industry’s report overlooks crucial policies included in the Senate Finance Committee’s proposal.
6671.json,5,Wayne Powell has a stated position of having no objection to taking `In God We Trust off of U.S. currency.,Wayne Powell has publicly expressed support for removing “In God We Trust” from American money.
7805.json,3,"There are about 120,000 solar energy jobs in the United States, but only 1,700 of them are in Georgia.","The U.S. boasts roughly 120,000 positions within the solar power industry, yet Georgia accounts for a small fraction – just 1,700 of those jobs."
12576.json,0,"We dont know anything about Hillary in terms of religion. Now, shes been in the public eye for years and years, and yet theres no theres nothing out there.","It’s surprising that, after so much time in the spotlight, we still have no information regarding Hillary’s religious beliefs—there’s simply nothing publicly known."
2198.json,5,"Police officers in this state have that right, to check the immigration status of people they arrest.","In this state, law enforcement officials are permitted to verify the immigration status of individuals during an arrest."
5622.json,2,"Says only seven percent of 2009s stimulus bill went toward transportation projects, yet they created over one-third of the bills total jobs.","Despite transportation projects receiving just 7% of the 2009 stimulus funding, they generated more than a third of all the jobs created by the bill."
2748.json,1,Says Russ Feingold voted to give Social Security benefits to illegal immigrants,Claims Russ Feingold supported providing Social Security payments to those residing in the country illegally.
11634.json,5,Twenty-five percent of our kids in foster care are there because their parents are involved in drugs.,A quarter of children in foster care are placed there due to parental drug use.
2267.json,1,Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally.,More than 81% of births at LBJ Hospital in Houston are to mothers without legal residency status.
7017.json,0,"Under President Obama: $4,000 tax hike on middle-class families.","During Obama’s presidency, middle-class families experienced a $4,000 tax increase."
5954.json,2,Betty Sutton gutted Medicare by $500 billion with her vote for the presidents health care bill.,Betty Sutton’s vote in favor of the president’s healthcare legislation resulted in $500 billion in cuts to Medicare.
11728.json,0,A Trump television ad shows Mexicans swarming over our southern border.,A Trump campaign commercial depicts a large influx of people crossing the U.S.-Mexico border.
919.json,4,"In Chicago, school is never canceled because of winter weather.",Chicago schools remain open even during harsh winter conditions.
12071.json,4,California cut about $1.3 billion in child care (during the recession). Weve only reinvested about $300 million.,"During the economic downturn, California significantly reduced funding for childcare by roughly $1.3 billion. We’ve since only restored around $300 million of that lost support."
6300.json,5,"Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man, woman and child against smallpox in America.","Donna Shalala passed on 12 million smallpox vaccine doses to me, and I then produced enough to immunize the entire U.S. population against the disease."
9039.json,1,President Barack Obama shut down NASA space flights and turned the agency into a Muslim outreach department.,"During his presidency, Barack Obama ended NASA’s piloted space programs and redirected the agency’s focus towards engagement with the Muslim world."
5748.json,2,"This rule could prevent children under 18 from using such tools as a power screwdriver, a milking machine or something as simple as a wheelbarrow on the family farm . . .",This regulation might stop those younger than 18 from operating farm equipment – everything from power screwdrivers and milking machines to even basic tools like wheelbarrows – when helping with family work.
2959.json,5,"Under the compromise tax agreement, 99.7% of American families will not pay 1 nickel in an estate tax.","With the agreed-upon tax plan, 99.7% of U.S. families will face no estate tax at all."
11076.json,3,"Its commercial vehicles, 18 wheelers and above that cause 90 plus percent of the damages on our highways and bridges.",Large trucks – those with 18 wheels or more – are responsible for over 90% of the wear and tear on our roads and bridges.
5389.json,0,Says he was exonerated in every single case in 1990s ethics violations charges.,He asserts he was cleared of all ethics accusations from the 1990s.
4682.json,3,"After every major conflict ... what happened was that we ultimately hollowed out the force, largely by doing deep, across-the-board cuts.","Following significant wars, we consistently weakened our military through substantial, widespread reductions in funding and personnel."
9029.json,1,Millennials are more pro-life than baby boomers and older Americans.,"Younger generations, specifically millennials, demonstrate greater support for pro-life positions compared to baby boomers and older adults."
2045.json,4,Republicans extended unemployment insurance under President Bush when he asked to extend unemployment insurance.,"During President Bush’s administration, Republicans agreed to prolong unemployment benefits when he requested an extension of the program."
2782.json,4,The amount of the revenue required by the state (for the construction of high-speed rail) is around 10 percent.,Approximately ten percent of the state’s revenue is needed to fund the high-speed rail project.
3497.json,4,"Ultimately, after an exhaustive investigation, the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 because of an original design flaw dating back to the 1960s.","Following a thorough investigation, the National Transportation Safety Board determined the 2007 Minneapolis bridge failure stemmed from a fundamental design error present since the 1960s."
7031.json,5,"The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.","David Cicilline supported stricter legislation to punish those who harm children, spouses, and seniors."
155.json,1,"I had prostate cancer, five, six years ago. My chance of surviving prostate cancer, and thank God I was cured of it, in the United States, 82%. My chances of surviving prostate cancer in England, only 44% under socialized medicine.","Six to five years ago, I was diagnosed with prostate cancer. Thankfully, I was successfully treated in the United States, where my survival odds were 82%. However, those chances would have been only 44% in England with their socialized healthcare system."
6507.json,2,"Your Congressman, Charlie Bass, took over $166,000 from Big Oil.","Congressman Charlie Bass received over $166,000 in contributions from major oil companies."
2829.json,4,"Weve been able to create about 60,000 net new jobs in Virginia since February.","Since February, Virginia has seen an increase of roughly 60,000 jobs overall."
561.json,1,"If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.","Should you be saving for a child’s schooling, holding mutual funds, or possessing stock within a retirement account, expect to see a tax increase under Obama’s policies."
7.json,5,"Corporate profits are up, CEO pay is up, but average wages of Americans are flat.","Company earnings and executive compensation have risen, yet typical American workers’ pay has remained stagnant."
362.json,4,I have 35 years' experience making change.,"For 35 years, I’ve been dedicated to driving and implementing improvements."
5812.json,1,Personal income is growing faster in Tennessee on average than any other state in the country.,Tennessee currently experiences the nation’s highest average rate of personal income growth.
6057.json,5,Says Barack Obama has played nearly 100 rounds of golf as president.,Barack Obama has reportedly golfed around 100 times during his presidency.
639.json,0,Obama wants to increase the size of government by 23 percent.,Obama proposes a 23 percent expansion of government spending and scope.
1582.json,0,"Bill White ... supports the ObamaCare socialized medicine plan, as well as Cap and Trade legislation that would kill thousands of Texas jobs.","Bill White backs the ObamaCare healthcare law and the Cap and Trade proposal, policies critics say would eliminate numerous Texas employment opportunities."
3341.json,5,Says the Army is spending $7 million to sponsor a NASCAR team.,The Army is reportedly investing $7 million to support a NASCAR racing team.
513.json,5,Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.,"Over the last two years, Barack Obama agreed with President Bush’s positions roughly between 40 and 50 percent of the time through his votes."
11194.json,3,F: The grade given to Florida for college affordability under Jeb Bushs leadership.,"Florida received an ""F"" grade regarding college affordability during Jeb Bush’s time as governor."
1023.json,1,The Democrats propose a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage.,Democrats are advocating for a government-run healthcare system which would reportedly leave approximately 120 million Americans without their existing health plans.
8880.json,1,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 I pay in property taxes per year.","Attributes the approximately $7,800 in annual property taxes I owe to Milwaukee Mayor Tom Barrett."
1492.json,1,"As Houstons mayor, I helped our area lead the nation in job growth.","During my time as Houston’s mayor, I was proud to support policies that positioned our city as a national leader in creating jobs."
9228.json,3,"Americans will spend more on taxes in 2014 than they will on food, clothing and housing combined.","In 2014, U.S. citizens’ total tax payments will exceed their combined expenditures on essential needs like groceries, apparel, and shelter."
3658.json,0,President Obama was raised Muslim.,Barack Obama had a Muslim upbringing.
5304.json,3,Says Gov. Scott Walker made more than $70 million in cuts to job training programs through (Wisconsins) technical colleges.,Governor Scott Walker reportedly reduced funding for job training initiatives at Wisconsin’s technical colleges by over $70 million.
11814.json,1,Neighbors of the San Bernardino shooters knew that they were talking about trying to take our country and attack it.,People who lived near the San Bernardino shooters were aware they discussed attempting to seize and strike against the United States.
2333.json,2,Ron Johnson is willing to hand over the Great Lakes to the oil companies.,Ron Johnson would allow oil companies to exploit the Great Lakes.
11872.json,4,There really isnt any kind of foreign policy network that is supporting and advising Sen. Sanders.,Senator Sanders doesn't have a typical established group of foreign policy experts offering support or guidance.
7069.json,2,Says Ovide Lamontagne wants to eliminate kindergarten.,Ovide Lamontagne reportedly aims to end kindergarten programs.
9785.json,1,Heroin and prescription opioids are the number one cause of accidental or preventable death in Wisconsin.,"In Wisconsin, more accidental and avoidable deaths are caused by heroin and prescription painkillers than anything else."
747.json,4,"You know, we spent $3-million to study the DNA of bears in Montana.",We invested $3 million to research the genetic makeup of bears located in Montana.
1697.json,1,"When you look at the nearly 150 men and women who have served us on the Texas Supreme Court, more than half of them had zero prior judicial experience.",Over half of the almost 150 individuals who have been Texas Supreme Court justices possessed no previous experience as a judge.
3873.json,4,"Over the last 15 months, weve added more than 2 million jobs in the private sector. Thats far in excess of what it was in the comparable period after the last recession.","During the past year and three months, private businesses have created over 2 million jobs—a significantly greater number than was seen during the same timeframe following the previous economic downturn."
7527.json,1,The incidents of threats against (President Barack Obama) are greater than for any other president in modern times.,President Barack Obama faced a higher number of threats compared to any other president in recent history.
12685.json,3,John Faso took money from fossil fuel companies as they tried to take your land by eminent domain for a fracked gas pipeline.,John Faso accepted funding from fossil fuel businesses while they attempted to seize private property through eminent domain for a shale gas pipeline project.
1166.json,2,"It took Obama six months to pick out a family dog, but he's cramming health care reform down the country's throat in a fraction of that time.","Obama spent half a year choosing a pet for his family, yet he’s rapidly pushing through healthcare changes in a much shorter period."
165.json,4,Mayor Giuliani's lawsuit killed the line-item veto.,Mayor Giuliani’s legal challenge effectively ended the use of the line item veto.
6494.json,4,"While (Barack) Obama preaches we are our brothers keeper, his brother and aunt live in real poverty in Kenya.","Despite Barack Obama’s advocacy for mutual responsibility, his brother and aunt struggle with genuine financial hardship in Kenya."
2303.json,3,1 in 4 Rhode Islanders under the age of 65 does not have health insurance.,Approximately 25% of Rhode Island residents younger than 65 are uninsured.
12640.json,2,"During my administration, for example, we boosted U.S. exports to Canada and Mexico by about 50 percent. That supports about 2.8 million American jobs.",My administration successfully increased U.S. exports to Canada and Mexico by roughly 50%. This growth sustains approximately 2.8 million jobs for American workers.
5819.json,3,Says Mitt Romneys comments indicated he would not have pursued Osama bin Laden.,Suggests Mitt Romney’s remarks implied he wouldn’t have gone after Osama bin Laden.
3214.json,2,"If you shut down Amtraks Northeast Corridor, its estimated youd have to add seven new lanes to I-95 to accommodate the increased traffic.",Closing Amtrak’s Northeast Corridor would likely necessitate adding seven additional lanes to I-95 to handle the resulting surge in vehicle traffic.
1442.json,5,President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.,"President Obama’s planned spending freeze will barely impact the projected $42 trillion in government expenditures from 2011 to 2020, decreasing it by just over half a percent."
10995.json,3,"As governor, Maggie Hassan first proposed a $1 billion spending increase.",Governor Maggie Hassan initially suggested raising expenditures by $1 billion.
5818.json,1,"Just on Jan. 1 of this year, there were 40,000 new laws put on the books in one day.","An astounding 40,000 new laws went into effect all at once on January 1st of this year."
3680.json,4,One of three patients hospitalized (is) harmed by the care they receive.,Approximately one in three hospitalized individuals experiences harm related to their medical treatment.
12540.json,3,There are 500 failing schools in North Carolina,North Carolina has 500 schools that are underperforming.
9450.json,5,"At the beginning of World War II, we had a relatively small army, smaller than Portugals.","When World War II started, our military was quite limited in size, even smaller than Portugal’s."
12956.json,2,Says Hillary Clinton wantsillegal immigrants collectingSocial Security benefits.,Claims Hillary Clinton supports undocumented immigrants receiving Social Security payments.
3561.json,0,﻿Says JoAnne Kloppenburgs side had a 3-to-1 money advantage in the Wisconsin Supreme Court campaign.,"JoAnne Kloppenburg’s campaign benefited from a significant financial edge in the Wisconsin Supreme Court race, outspending opponents three to one."
12320.json,3,"Bernie Sanders voted with Republicans to protect the Minutemen, a hate group that used military tactics against our community.","Bernie Sanders aligned with the GOP to defend the Minutemen, an organization employing aggressive methods and known for its hostility towards our community."
9545.json,3,"Since the governor took office, Oregons unemployment rate has dropped to its lowest point in three years.",Oregon’s unemployment has reached a three-year low since the governor’s inauguration.
10136.json,2,"Rep. Carol Shea-Porter votes with Nancy Pelosis Democrats 95 percent of the time, but Frank Guinta will take on both parties and has independent New Hampshire values.","Carol Shea Porter consistently sides with Nancy Pelosi’s Democratic agenda nearly all the time, while Frank Guinta is prepared to challenge both Democrats and Republicans, reflecting genuinely independent New Hampshire principles."
3742.json,5,Were within 600 miles of 60 percent of America. Were in a perfect location.,We’re conveniently located within 600 miles of sixty percent of the U.S. population – an ideal spot.
12764.json,4,Says Debbie Wasserman Schultz has voted for huge subsidies for the sugar industry ... as well as for delays in cleanups.,Debbie Wasserman Schultz reportedly supported substantial financial aid for sugar producers and also favored postponing environmental remediation efforts.
4833.json,1,"State budget cuts for local schools resulted in nearly 4,000 educator layoffs","Reductions to state funding for schools led to almost 4,000 teachers and staff losing their jobs."
7651.json,1,Says a gun bill before the Senate is proposing the universal registration of all firearms and their owners.,A proposed Senate gun law would require all gun and owner information to be registered nationwide.
6644.json,4,"Says Charlie Crist was pro-life, pro-gun and vehemently anti-tax.","Charlie Crist previously supported pro-life and pro-gun positions, and strongly opposed taxes."
5686.json,5,We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year.,"In February, we led the nation in job growth, but currently rank fourth for job creation over the past year."
8330.json,4,Up to half of all Americans have a pre-existing condition.,As many as 50% of people in the United States live with a health issue that existed before the current time.
10928.json,3,A Republican budget proposal would have Wisconsin have the weakest standards for who can be a teacher in the classroom in the country.,A GOP budget plan risks giving Wisconsin the nation’s least rigorous requirements for teacher qualifications.
8645.json,3,Defensive medicine costs Georgia up to $14 billion a year.,Georgia spends as much as $14 billion annually on healthcare due to defensive medical practices.
4686.json,2,"You are prohibited from walking into the Capitol with a gun, but you can go after the County Commission or the School Board.","It’s illegal to bring a firearm into the Capitol building, however, approaching the County Commission or School Board is permitted."
2100.json,2,"Of all the illegals in America, more than half come through Arizona.",Over 50% of undocumented immigrants entering the United States do so via Arizona.
9104.json,5,Georgia has recovered more than $60 million that was lost to Medicaid fraud,Georgia has successfully reclaimed over $60 million stolen through fraudulent Medicaid practices.
11969.json,1,This is a test of the fact-checking widget.,This is an evaluation of the accuracy verification tool.
7953.json,2,Says unsuccessful Texas abortion legislation was supported by a majority of Texans.,Reports indicate most Texas residents favored the recently failed abortion law.
7451.json,2,"Says Did you know that the #KeystoneXL project is expected to create 20,000 American jobs, including more than 800 in Oregon?","It’s worth noting the Keystone XL pipeline is projected to generate 20,000 jobs across the U.S., with over 800 of those positions located in Oregon."
158.json,1,"In the 1990s, the Biden Crime Bill added 100,000 cops to America's streets. As a result, murder and violent crime rates went down eight years in a row.","During the 1990s, the Biden Crime Bill funded the addition of 100,000 police officers nationwide. Consequently, rates of murder and other violent crimes decreased for eight consecutive years."
2548.json,2,Says that 93 percent of the time John Boccieri voted with Nancy Pelosi.,Claims John Boccieri aligned with Nancy Pelosi’s votes in 93% of instances.
11222.json,3,"Rhode Island will become just the second state to mandate the vaccine and the only state to do so by regulatory fiat, without public debate, and without consideration from the elected representatives of the people.","Rhode Island is poised to be only the second state requiring vaccination, and uniquely, it’s enacting this mandate through regulatory action—bypassing public discussion and input from lawmakers."
12586.json,2,Says Paul Ryan shut off the C-SPAN cameras when the Democrats started their sit-in.,Claims Paul Ryan cut the C-SPAN feed as Democrats began their protest sit-in.
10433.json,4,The right to vote in this country has never been intrinsically tied to citizenship.,"Historically, citizenship has not automatically guaranteed voting rights within this nation."
4936.json,1,Only one president has ever cut Medicare for seniors in this country . . . Barack Obama.,Barack Obama is the sole president who has reduced Medicare benefits for older Americans in the United States.
4754.json,3,"In Georgia, hard-earned lottery dollars are doled out to the scion[s] of wealthy families.","In Georgia, lottery funds intended for public benefit are instead largely given to the privileged children of affluent families."
9752.json,1,Having a baby is aleading cause of poverty spells in the United States.,Childbirth is a major factor contributing to financial hardship for many families in the U.S.
12614.json,2,David Jolly has used money and power to try to drill off our beaches.,David Jolly has exploited his wealth and influence to push for oil drilling near our coastlines.
8296.json,5,You have to get a license to fish on our beaches.,Fishing from our beaches requires a permit.
12597.json,4,Says Gov. Doug Ducey wants to use taxpayer dollars to increase the salaries of private prison guards.,Governor Doug Ducey is reportedly planning to use public funds to raise pay for those working at private prisons.
9022.json,4,"The president won the youth vote 3 to1, but his numbers have dropped 20, 30 percent among the youth.","The president overwhelmingly carried young voters, winning their support by a three-to-one margin, though his approval rating has since declined by 20 to 30 percent within that same demographic."
10772.json,1,"Minnesotas advantage in economic growth has been having Republicans in charge of at least one part of government for all but two years, while Wisconsin Democrats for many years before 2011 controlled both legislative chambers and the governorship.","Minnesota’s stronger economic performance correlates with Republican control of some level of government for nearly all recent years, contrasting with Wisconsin, where Democrats held complete power—both the legislature and governorship—for a long period prior to 2011."
2612.json,0,Says Tom Barrett supports a government takeover of our health care,Tom Barrett apparently favors government control over healthcare.
2031.json,1,Rhode Island voters are moving away from the Democratic party to non-affiliation,Rhode Island is seeing a shift as voters increasingly register as independent rather than Democrat.
8444.json,3,Gov. Lincoln Chafee has imposed a mandatory abortion fee on all Rhode Islanders who buy health insurance through the states Obamacare exchange.,Former Governor Lincoln Chafee instituted a required charge for abortion services for all Rhode Island residents obtaining health coverage via the state’s Obamacare marketplace.
1946.json,5,"In the last 6 years, there have been 420 elections for State Senator and State Representative. Only three incumbents have been defeated!","Over the past six years, 420 elections were held for State Senator and State Representative positions, yet only three current officeholders lost their bids for reelection."
5638.json,3,"Says Mitt Romney said we are going to have to live with high gas prices, its a good thing because it will reduce consumption, we dont want to produce any more gasoline.","Mitt Romney reportedly stated that elevated gas prices should be accepted, even seen as beneficial, as they will lower demand and discourage further gasoline production."
6672.json,4,"Were seeing now 30 straight months of private-sector job growth, 4.6 million jobs created.","For the past thirty months, the private sector has consistently added jobs, resulting in a total of 4.6 million new positions."
6850.json,1,Says President Obama has doubled the deficit.,Claims President Obama increased the national debt significantly.
581.json,5,McCain has switched to Obama's position on more troops to Afghanistan.,McCain now agrees with Obama’s stance on sending additional soldiers to Afghanistan.
4494.json,0,The federal government has not engaged in (border security) at all.,The national government has completely failed to address border security.
3824.json,1,"Most of your serial killers, most of your people who commit domestic violence, they start off by abusing animals.",A significant number of serial killers and individuals who engage in domestic violence initially demonstrate cruelty by harming animals.
11102.json,3,One of the reasons I believe were in trouble in Yemen is we lost the population on drone strikes issues. Thats what stirred up the population. Thats what is happening in Yemen.,"A key factor in our difficulties in Yemen, in my opinion, is public opposition to drone strikes. This is what ignited unrest among the people, and this is the core of the current situation in Yemen."
6599.json,0,Barack Obama began his presidency with an apology tour.,"Upon taking office, Barack Obama embarked on a series of appearances that were widely perceived as apologies for past U.S. actions."
12708.json,0,Says President Barack Obama is absolutely a Muslim.,Asserts that Barack Obama is definitively a Muslim.
13073.json,1,"Says Ted Strickland supported giving $150 billion to Iranian regime that persecutes women, Christians and gays.","Ted Strickland reportedly backed sending $150 billion to the Iranian government, which oppresses women, Christians, and LGBTQ+ individuals."
2963.json,1,"On the question on the DREAM Act, no -- no to granting lower tuition to illegals.","Regarding the DREAM Act, I oppose providing reduced tuition rates to undocumented immigrants."
8806.json,3,Says David Jollys former firm lobbied for hundreds of millions (of dollars) for a dictator in Pakistan.,David Jolly’s previous law firm reportedly worked to secure substantial funds – worth hundreds of millions of dollars – for a Pakistani authoritarian leader.
3171.json,0,"Says getting ex-cons to successfully return to society is important so we are not always faced constantly with recidivism, which is a big problem in the penitentiary today in the 70 to 80 percent range.","It’s vital to help formerly incarcerated individuals reintegrate into communities to avoid ongoing cycles of re-offense, a significant issue currently affecting 70 to 80 percent of those released from prisons."
2671.json,1,On possibly raising the Social Security retirement age.,Regarding a potential increase to the Social Security retirement age.
8072.json,1,"The Republican-authored state budget includes a provision forcing people earning as little as $12,000 to buy private health insurance that could cost them as much as $4,000 per year.","The state budget proposed by Republicans contains a rule requiring even those with incomes as low as $12,000 to purchase private health coverage, potentially costing them up to $4,000 annually."
12607.json,3,"As Bernie Sanders said, Hillary Clinton voted for virtually every trade agreement that has cost the workers of this country millions, millions of jobs.",Bernie Sanders pointed out that Hillary Clinton supported almost all trade deals which he claims have resulted in the loss of millions of jobs for American workers.
2243.json,4,Most AGs dont go to court..,The majority of Attorneys General typically don’t pursue cases in court.
5465.json,2,Says State Comptroller Matthew Boxer pointed out that many towns are artificially lowering the real estate values that they report to Trenton in order to get hundreds of millions of dollars of additional school aid. This is the kind of fraud that needs to be addressed immediately.,"According to State Comptroller Matthew Boxer, numerous municipalities are deliberately underreporting property values to the state to secure extra funding for their schools—amounting to hundreds of millions of dollars. This deceptive practice demands prompt correction."
10382.json,3,Milwaukee incarcerates 1.2% of white men and has incarcerated over 50% of black men in their 30s.,"In Milwaukee, roughly half of white males and more than 50% of Black males in their thirties have experienced imprisonment."
5588.json,3,We have $60 billion in 2010 in Medicare fraud.,"In 2010, Medicare experienced 60 billion dollars in fraudulent claims."
1449.json,1,On a bipartisan task force on ways to improve fiscal policy.,Regarding a group from both major parties working to enhance financial management strategies.
5778.json,5,"In the past three years, weve added enough new oil and gas pipeline to circle the Earth and then some.","Over the last three years, the amount of newly constructed oil and gas pipelines would exceed the Earth’s circumference."
687.json,2,"Obama is the Senate's ""most liberal.""",Obama holds the most liberal views in the Senate.
182.json,5,"Three out of the 18 benchmarks of the (GAO) have been fulfilled. Even among Republican math, that is a failing grade.","The GAO’s assessment shows only three of eighteen goals have been met—a clear failure, even by conservative calculations."
7238.json,3,The fiscal cliff deal ultimately raised taxes.,The agreement to avoid the fiscal cliff resulted in higher taxes.
11580.json,5,"When President Barack Obama said ISIS, or ISIL, was contained, he was responding very specifically to the geographic expansion of ISIL in Iraq and Syria.",President Obama’s statement that ISIS/ISIL was contained referred directly to the limitation of the group’s territorial growth within Iraq and Syria.
6374.json,2,"U.S. Olympic medal winners will owe up to $9,000 to the IRS.","American athletes who win medals at the Olympics may need to pay as much as $9,000 in taxes to the federal government."
3454.json,4,"Eleven years ago, the city of Detroit lifted the residency requirement for police officers and today, 53 percent of officers live outside of the city. If we want the tax base of Milwaukee to resemble the tax base of Detroit, this is the way to go.","Over a decade ago, Detroit eliminated the rule requiring police officers to live within the city limits, and now more than half of its officers reside elsewhere. Pursuing a similar path for Milwaukee would likely result in a comparable shift in its tax revenue structure."
1559.json,3,Texas is the fastest growing state with the most Fortune 500 companies.,Texas leads the nation in both population growth and hosts more Fortune 500 headquarters than any other state.
10862.json,0,There was a 57-percent decrease in fireworks-related injuries in 2000 [after Connecticut legalized sparklers] compared to the 14 years prior.,"Following Connecticut’s legalization of sparklers, fireworks-related injuries dropped by 57 percent in 2000, a significant improvement over the previous 14 years."
955.json,1,"Look, the earmarks have come down significantly, 75 percent.","The indicators have decreased substantially, by 75 percent."
2151.json,3,Dave Aronberg was the first to demand that BP create a billion-dollar fund to pay for the devastation.,Dave Aronberg initially called for BP to establish a $1 billion fund to cover the extensive damage caused.
3070.json,1,Says 2010 was the worst year ever for Americas doctors reimbursed by Medicare.,Reports that 2010 represented the lowest reimbursement year on record for US physicians billing Medicare.
12889.json,4,Says Carlos Beruff supported (Charlie) Crist even after he switched parties.,Reports indicate Carlos Beruff continued to back Charlie Crist despite his change in political affiliation.
8981.json,4,We have more women living in poverty in this state than almost anywhere else.,"This state has a strikingly high number of women struggling with poverty, exceeding most other locations."
11815.json,2,I have not insulted Donald personally.,I haven’t made any personal attacks against Donald.
6955.json,1,Regulations have quadrupled. The rate of regulations quadrupled under this president.,The number of regulations has increased fourfold; regulation rates have quadrupled during this presidency.
11517.json,3,"Under his tax plan, the greatest gains, percentage-wise, will be at the lower end of our plan.","According to his proposed tax changes, those with lower incomes will see the biggest proportional benefits."
5137.json,3,Mitt Romney is worth at least a quarter billion dollars and the bulk of his wealth remains in blind trusts and overseas bank accounts.,"Mitt Romney’s net worth is at least $250 million, with the majority of his assets held in blind trusts and foreign bank accounts."
9661.json,4,"U.S. Senate candidate Michelle Nunn earned as much as $300,000 running a nonprofit that had laid off 90 workers.","Michelle Nunn, who is running for a U.S. Senate seat, received a salary of up to $300,000 while leading a non-profit organization that had previously dismissed 90 employees."
7863.json,4,"Barbara Buono by the numbers: As a Trenton politician, she voted to raise taxes 154 times. Under her, property taxes up 70 percent. Backed a 16 percent sales tax increase. Utilities, nursing homes, cell phones, parking lots, lottery wins, gyms She taxed them all. Architect of Corzines budget, she drove New Jersey $2 billion into debt. Barbara Buono by the numbers: taking New Jersey backwards.","Barbara Buono’s record reveals a pattern of tax increases—154 votes to raise them as a Trenton legislator. Property taxes rose sharply, by 70 percent, and she supported a 16 percent sales tax hike. Her tax proposals extended to utilities, nursing homes, cell phones, parking, lottery winnings, and gyms. As a key figure in Corzine’s budget planning, she contributed to New Jersey accumulating $2 billion in debt. Barbara Buono’s record demonstrates a step backward for New Jersey."
7169.json,2,"In recent years, menhaden numbers along our coast have plummeted by 90 percent.","Our coastal menhaden populations have drastically declined, falling by as much as 90% in recent times."
395.json,1,You don't even have to go outside Obama's campaign to find advisers who are anti-Israel.,It’s easy to locate individuals within or connected to Obama’s campaign who hold unfavorable views toward Israel.
3113.json,5,Two years after the worst recession most of us have ever known ... corporate profits are up.,"Despite many experiencing the most severe economic downturn in recent memory, company earnings have risen two years later."
6196.json,2,Tim Kaine made Virginia the best state for business four years in a row.,"During his time in office, Tim Kaine helped Virginia achieve top rankings for its business climate for four consecutive years."
13284.json,2,"During his 18-year Senate career, (Russ Feingold) supported judges who voted to deny your individual Second Amendment right. (He) promises to protect those rights, but thats not what his record shows.","Throughout his 18 years in the Senate, Russ Feingold backed judges who ruled against the Second Amendment rights of individuals. While he now claims to defend those rights, his past actions demonstrate otherwise."
2849.json,2,"Says Gov. Rick Perrys administration has proposed ending immunizations for 113,000 kids.","Governor Rick Perry’s office is suggesting a halt to vaccinations for 113,000 children."
1031.json,3,"Walking in the door (Sonia Sotomayor) would bring more experience on the bench, and more varied experience on the bench, than anyone currently serving on the United States Supreme Court had when they were appointed.","Upon joining the Court, Sonia Sotomayor possessed a broader and deeper range of judicial and professional experience than any current Justice had at their own time of appointment."
5475.json,1,"[R]emember, the president proposed eliminating charitable deductions for higher-income taxpayers.",Recall that the president suggested removing the tax break for charitable donations from wealthier individuals.
12696.json,3,Granite State shipbuilders . . . built the first ship that sailed into battle under a new American flag.,New Hampshire’s shipbuilders constructed the initial vessel to engage in combat representing the newly formed United States.
11866.json,3,"Says Goldman Sachs CEO said Congress would have to cut Social Security, Medicare and Medicaid and give huge tax breaks to the wealthy and the large corporations.","According to the Goldman Sachs CEO, Congress will likely need to reduce funding for Social Security, Medicare, and Medicaid while simultaneously providing substantial tax cuts for the rich and big businesses."
6498.json,2,"Days after the (Osama bin Laden) raid, Hollywood was invited into the White House so that they could receive a briefing that revealed intelligence sources and methods.","Shortly following the mission to eliminate Osama bin Laden, the White House hosted Hollywood representatives for a session disclosing classified intelligence details and operational techniques."
6277.json,5,"Says Mitt Romney had millions in the Cayman Islands, a tax haven.","Reportedly, Mitt Romney held millions of dollars in the Cayman Islands, a location known for sheltering taxes."
3762.json,3,"A large number of the uninsured earn $75,000 or more a year.","Many people without health insurance make $75,000 or higher annually."
2281.json,5,There is already a mosque four blocks away.,A mosque exists just a few blocks from here.
7813.json,4,"If you are black or brown, you are nine times more likely to be stopped and frisked in New York City.","In New York City, people of color—specifically Black and Hispanic individuals—are nine times as likely to experience stop-and-frisk practices."
9122.json,4,Says Rick Scott presided over cuts to the Bright Futures college scholarship program.,Rick Scott is accused of overseeing reductions in funding for the Bright Futures scholarship program for college students.
10458.json,4,Today the top 1 percent earn a higher share of our national income than any year since 1928.,"Currently, the wealthiest 1% of the population receives a larger portion of the country’s earnings than at any point since 1928."
